City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Humberto De Campos,BR,2021-09-17 12:15:22,-2.5983,-43.4611,85.86,61,29,12.3,scattered clouds
463,Nabire,ID,2021-09-17 12:15:22,-3.3667,135.4833,77.02,92,100,2.77,overcast clouds
464,Sayyan,YE,2021-09-17 12:15:22,15.1718,44.3244,76.23,16,62,9.84,broken clouds
465,Rena,NO,2021-09-17 12:15:23,61.1348,11.3641,51.82,57,82,4.38,broken clouds
466,Gimli,CA,2021-09-17 12:15:23,50.6336,-96.9907,45.43,76,25,5.75,scattered clouds
467,Udachnyy,RU,2021-09-17 12:15:24,66.4167,112.4,34.52,81,100,15.14,overcast clouds
468,Vestmannaeyjar,IS,2021-09-17 12:15:24,63.4427,-20.2734,47.39,71,20,25.32,few clouds
469,Pozo Colorado,PY,2021-09-17 12:15:24,-23.4923,-58.7972,77.32,58,4,2.98,clear sky
470,Klaksvik,FO,2021-09-17 12:15:25,62.2266,-6.589,54.52,99,100,20.38,overcast clouds
471,Wanning,CN,2021-09-17 12:15:25,18.8003,110.3967,81.36,80,8,6.33,light rain
472,Cristalina,BR,2021-09-17 12:15:26,-16.7686,-47.6136,73.85,33,0,14.0,clear sky
473,Verkhovazhye,RU,2021-09-17 12:15:26,60.7472,42.0465,43.03,86,99,8.48,overcast clouds
474,Saint-Augustin,CA,2021-09-17 12:10:31,51.226,-58.6502,55.72,57,28,9.6,scattered clouds
475,Tambopata,PE,2021-09-17 12:15:26,-12.7333,-69.1833,73.29,88,0,2.3,clear sky
476,Mehamn,NO,2021-09-17 12:15:27,71.0357,27.8492,46.31,64,100,13.09,overcast clouds
477,Pavilosta,LV,2021-09-17 12:15:27,56.8879,21.1859,57.15,83,100,17.0,overcast clouds
478,Mpophomeni,ZA,2021-09-17 12:15:28,-29.5682,30.1862,60.3,48,79,7.78,broken clouds
479,Immokalee,US,2021-09-17 12:15:28,26.4187,-81.4173,77.92,99,1,0.0,clear sky
480,Aksha,RU,2021-09-17 12:15:29,50.2814,113.2867,49.33,88,48,4.54,scattered clouds
481,Zhangye,CN,2021-09-17 12:15:29,38.9342,100.4517,73.92,24,100,5.21,overcast clouds
482,Cazones,MX,2021-09-17 12:15:30,20.7167,-97.3167,80.4,83,20,0.0,mist
483,Iranshahr,IR,2021-09-17 12:15:30,27.2025,60.6848,107.94,5,0,9.22,clear sky
484,Vittorio Veneto,IT,2021-09-17 12:15:30,45.9767,12.3033,78.01,68,95,3.96,overcast clouds
485,Plopii Slavitesti,RO,2021-09-17 12:15:31,43.9667,24.6833,93.38,26,97,8.1,overcast clouds
486,Mulege,MX,2021-09-17 12:15:31,26.8833,-111.9833,83.21,59,0,2.15,clear sky
487,Henties Bay,NA,2021-09-17 12:15:32,-22.116,14.2845,57.85,68,5,8.59,clear sky
488,Shubarkuduk,KZ,2021-09-17 12:15:32,49.1447,56.4872,61.57,29,1,13.78,clear sky
489,Talara,PE,2021-09-17 12:15:32,-4.5772,-81.2719,61.56,88,0,18.41,clear sky
490,Cidreira,BR,2021-09-17 12:15:33,-30.1811,-50.2056,63.55,81,54,17.69,broken clouds
491,Acurenam,GQ,2021-09-17 12:15:33,1.0322,10.6488,76.8,83,99,1.66,moderate rain
492,Bathsheba,BB,2021-09-17 12:15:33,13.2167,-59.5167,86.61,66,20,20.71,few clouds
493,Nanortalik,GL,2021-09-17 12:15:34,60.1432,-45.2371,39.72,91,100,13.02,overcast clouds
494,Dafeng,CN,2021-09-17 12:15:34,23.4517,108.5881,79.32,85,38,3.94,scattered clouds
495,Galatas,GR,2021-09-17 12:15:35,37.4962,23.4489,92.75,54,0,11.14,clear sky
496,Lardos,GR,2021-09-17 12:15:35,36.0942,28.0157,85.82,36,0,2.33,clear sky
497,Virginia Beach,US,2021-09-17 12:15:36,36.8529,-75.978,77.05,93,94,3.0,overcast clouds
498,La Ronge,CA,2021-09-17 12:15:36,55.1001,-105.2842,43.05,93,90,6.91,mist
499,Payson,US,2021-09-17 12:15:36,40.0444,-111.7321,62.4,41,1,4.0,clear sky
500,Mpika,ZM,2021-09-17 12:15:37,-11.8343,31.4529,90.32,17,12,9.26,few clouds
501,Orange Cove,US,2021-09-17 12:15:37,36.6244,-119.3137,65.48,88,75,3.44,broken clouds
502,Moron,AR,2021-09-17 12:15:38,-34.6534,-58.6198,64.29,65,0,6.98,clear sky
503,Kaeo,NZ,2021-09-17 12:15:38,-35.1,173.7833,54.32,86,100,5.91,overcast clouds
504,Dombarovskiy,RU,2021-09-17 12:15:38,50.7587,59.5386,55.49,43,10,17.65,clear sky
505,Dalvik,IS,2021-09-17 12:15:39,65.9702,-18.5286,48.13,92,100,1.41,overcast clouds
506,Jiguani,CU,2021-09-17 12:15:39,20.3667,-76.4272,71.38,85,50,3.42,scattered clouds
507,Gotsu,JP,2021-09-17 12:15:39,35.0,132.2167,75.6,90,100,10.58,heavy intensity rain
508,Shingu,JP,2021-09-17 12:15:40,33.7333,135.9833,76.91,93,100,8.23,overcast clouds
509,Kaspiyskiy,RU,2021-09-17 12:15:40,45.3929,47.3707,64.65,34,99,3.4,overcast clouds
510,De Aar,ZA,2021-09-17 12:15:41,-30.6497,24.0123,63.82,21,13,15.17,few clouds
511,Whitehorse,CA,2021-09-17 12:15:41,60.7161,-135.0538,36.37,87,20,5.75,few clouds
512,Cap Malheureux,MU,2021-09-17 12:15:42,-19.9842,57.6142,77.49,75,36,5.01,scattered clouds
513,Pondicherry,IN,2021-09-17 12:11:34,11.93,79.83,88.81,63,99,9.4,overcast clouds
514,Iquique,CL,2021-09-17 12:10:49,-20.2208,-70.1431,57.24,69,37,6.17,scattered clouds
515,Mackenzie,CA,2021-09-17 12:15:41,55.2999,-123.1698,41.22,87,90,2.3,overcast clouds
516,Jumilla,ES,2021-09-17 12:15:42,38.4792,-1.325,83.82,41,11,5.01,few clouds
517,Moramanga,MG,2021-09-17 12:15:43,-18.9333,48.2,83.95,34,11,6.49,few clouds
518,Moranbah,AU,2021-09-17 12:15:43,-22.0016,148.0466,64.4,74,0,14.5,clear sky
519,Sao Felix Do Xingu,BR,2021-09-17 12:15:43,-6.6447,-51.995,85.71,49,35,3.67,scattered clouds
520,Irbit,RU,2021-09-17 12:15:44,57.6705,63.071,41.16,90,100,11.99,overcast clouds
521,Jibuti,DJ,2021-09-17 12:15:44,11.5,42.5,90.82,18,0,5.64,clear sky
522,Suure-Jaani,EE,2021-09-17 12:15:45,58.5361,25.4706,54.28,47,57,11.92,broken clouds
523,Puerto Ayacucho,VE,2021-09-17 12:15:46,5.6639,-67.6236,75.81,88,6,1.79,clear sky
524,Grindavik,IS,2021-09-17 12:15:46,63.8424,-22.4338,46.87,66,75,12.66,broken clouds
525,Walvis Bay,NA,2021-09-17 12:15:46,-22.9575,14.5053,59.95,67,0,9.22,clear sky
526,Marsabit,KE,2021-09-17 12:15:46,2.3284,37.9899,82.9,32,29,13.73,scattered clouds
527,Golega,PT,2021-09-17 12:15:47,39.4047,-8.4863,81.72,99,12,10.0,few clouds
528,Ust-Kuyga,RU,2021-09-17 12:12:13,70.0167,135.6,38.5,97,100,8.23,light rain
529,Dhidhdhoo,MV,2021-09-17 12:15:47,6.8833,73.1,82.87,77,47,14.5,scattered clouds
530,Tenkodogo,BF,2021-09-17 12:15:48,11.78,-0.3697,83.52,63,100,9.37,overcast clouds
531,Sijunjung,ID,2021-09-17 12:15:48,-0.6876,100.9537,74.23,97,74,2.08,broken clouds
532,Manaus,BR,2021-09-17 12:15:49,-3.1019,-60.025,79.29,94,20,5.75,few clouds
533,Port Augusta,AU,2021-09-17 12:15:49,-32.5,137.7667,59.7,61,23,14.88,few clouds
534,Dahuk,IQ,2021-09-17 12:15:49,36.8695,42.994,88.54,17,0,13.47,clear sky
535,Sola,VU,2021-09-17 12:15:50,-13.8833,167.55,79.12,80,41,14.27,scattered clouds
536,Aquidauana,BR,2021-09-17 12:15:50,-20.4711,-55.7872,86.65,48,10,8.75,clear sky
537,Esso,RU,2021-09-17 12:15:50,55.9333,158.7,43.0,86,46,1.07,scattered clouds
538,Camocim,BR,2021-09-17 12:15:51,-2.9022,-40.8411,87.08,51,10,13.11,clear sky
539,Hualmay,PE,2021-09-17 12:15:51,-11.0964,-77.6139,60.98,82,100,7.23,overcast clouds
540,Chalus,IR,2021-09-17 12:15:51,36.655,51.4204,80.06,74,75,9.22,broken clouds
541,Altay,CN,2021-09-17 12:15:52,47.8667,88.1167,62.78,26,16,5.14,few clouds
542,Pemangkat,ID,2021-09-17 12:15:52,1.1667,108.9667,81.77,76,72,5.55,broken clouds
543,Mujiayingzi,CN,2021-09-17 12:15:52,42.1167,118.7833,60.4,55,0,4.9,clear sky
544,Cairns,AU,2021-09-17 12:15:53,-16.9167,145.7667,71.55,75,13,8.05,few clouds
545,Soubre,CI,2021-09-17 12:15:53,5.7856,-6.6083,85.8,62,96,3.38,light rain
546,Parati,BR,2021-09-17 12:15:53,-23.2178,-44.7131,72.5,97,100,4.21,overcast clouds
547,Bloomingdale,US,2021-09-17 12:15:54,27.8936,-82.2404,78.87,96,90,1.01,mist
548,Ewa Beach,US,2021-09-17 12:15:12,21.3156,-158.0072,78.75,72,75,16.11,broken clouds
549,Yinchuan,CN,2021-09-17 12:15:54,38.4681,106.2731,74.75,36,69,7.96,broken clouds
550,Kloulklubed,PW,2021-09-17 12:15:54,7.0419,134.2556,80.2,82,100,12.75,overcast clouds
551,Ayan,RU,2021-09-17 12:15:55,56.45,138.1667,50.07,70,78,16.53,broken clouds
552,Norilsk,RU,2021-09-17 12:15:55,69.3535,88.2027,42.76,70,8,4.29,clear sky
553,Nouadhibou,MR,2021-09-17 12:15:55,20.931,-17.0347,85.98,48,23,12.66,few clouds
554,Cabra,ES,2021-09-17 12:15:56,37.4725,-4.4421,84.65,43,0,4.0,clear sky
555,Bubaque,GW,2021-09-17 12:15:56,11.2833,-15.8333,80.76,78,90,10.83,overcast clouds
556,Kourou,GF,2021-09-17 12:15:57,5.1552,-52.6478,86.11,82,8,6.17,clear sky
557,Mimongo,GA,2021-09-17 12:15:57,-1.6195,11.6068,81.9,68,93,4.32,light rain
558,Marsh Harbour,BS,2021-09-17 12:15:57,26.5412,-77.0636,82.78,70,7,5.3,clear sky
559,Buta,CD,2021-09-17 12:15:58,2.7858,24.73,75.79,89,97,3.94,light rain
560,Aksarka,RU,2021-09-17 12:15:58,66.5606,67.7975,39.97,89,95,23.85,overcast clouds
561,Waddan,LY,2021-09-17 12:15:58,29.1614,16.139,90.19,16,0,7.11,clear sky
562,Attur,IN,2021-09-17 12:15:59,11.6,78.6167,94.24,51,95,3.24,moderate rain
563,Ilulissat,GL,2021-09-17 12:15:59,69.2167,-51.1,26.62,46,20,1.14,few clouds
564,Rorvik,NO,2021-09-17 12:15:59,64.8621,11.2373,59.11,55,0,8.05,clear sky
565,Canon City,US,2021-09-17 12:16:00,38.441,-105.2424,64.56,36,1,16.11,clear sky
566,Siavonga,ZM,2021-09-17 12:16:00,-16.5382,28.7088,94.44,25,33,3.04,scattered clouds
567,Byron Bay,AU,2021-09-17 12:11:48,-28.65,153.6167,63.88,79,0,8.5,clear sky
568,Kharp,RU,2021-09-17 12:16:00,66.8014,65.8081,39.42,85,95,13.24,overcast clouds
569,Riyadh,SA,2021-09-17 12:16:01,24.6877,46.7219,100.54,8,57,14.34,broken clouds
570,Copiapo,CL,2021-09-17 12:16:01,-27.3667,-70.3333,49.69,60,23,0.89,few clouds
571,Medvezhyegorsk,RU,2021-09-17 12:16:02,62.9167,34.4667,49.82,69,88,6.89,overcast clouds
572,Uaua,BR,2021-09-17 12:16:02,-9.8414,-39.4817,77.79,55,87,18.52,overcast clouds
573,Luis Correia,BR,2021-09-17 12:16:02,-2.8792,-41.6669,85.78,57,15,11.34,few clouds
574,Puerto Rico,AR,2021-09-17 12:16:03,-26.796,-55.024,65.28,97,91,2.1,light rain
575,Sembe,CG,2021-09-17 12:16:03,1.6481,14.5806,80.28,67,99,4.74,overcast clouds
576,Mana,GF,2021-09-17 12:16:04,5.6592,-53.7767,81.16,85,5,6.42,clear sky
577,Keti Bandar,PK,2021-09-17 12:16:04,24.1447,67.4497,88.18,68,0,11.7,clear sky
578,Uray,RU,2021-09-17 12:16:04,60.1247,64.7758,43.57,70,100,17.05,overcast clouds
579,San Jose,US,2021-09-17 12:15:46,37.3394,-121.895,59.05,84,90,9.22,overcast clouds
580,Farah,AF,2021-09-17 12:16:05,32.5,62.5,95.43,4,0,8.88,clear sky
581,Saint-Pierre,RE,2021-09-17 12:16:05,-21.3393,55.4781,78.44,76,90,8.05,overcast clouds
582,Oaxaca,MX,2021-09-17 12:16:06,17.05,-96.7167,64.22,94,75,0.0,broken clouds
583,Manavalakurichi,IN,2021-09-17 12:16:06,8.1333,77.3,84.29,76,24,17.63,few clouds
584,Aguas Formosas,BR,2021-09-17 12:16:06,-17.0822,-40.9358,73.71,62,49,6.29,scattered clouds
585,Milton,US,2021-09-17 12:15:42,34.1322,-84.3007,72.05,98,73,4.99,broken clouds
586,Atambua,ID,2021-09-17 12:16:07,-9.1061,124.8925,73.27,78,54,4.52,broken clouds
587,Kaa-Khem,RU,2021-09-17 12:16:07,51.6833,94.7333,60.39,38,42,3.06,scattered clouds
588,Gorontalo,ID,2021-09-17 12:16:08,0.5412,123.0595,74.88,92,98,4.34,overcast clouds
589,Quedlinburg,DE,2021-09-17 12:16:08,51.7833,11.15,62.56,73,100,9.48,overcast clouds
590,Beipiao,CN,2021-09-17 12:16:09,41.7919,120.7792,62.96,58,0,1.66,clear sky
591,Staryy Nadym,RU,2021-09-17 12:16:09,65.6118,72.6842,40.53,96,100,25.52,light rain
592,Bowen,AU,2021-09-17 12:16:09,-20.0167,148.2333,70.47,71,3,15.23,clear sky
593,Fairview,US,2021-09-17 12:16:10,40.8126,-73.999,70.83,90,90,5.75,mist
594,Yaan,NG,2021-09-17 12:16:10,7.3833,8.5667,82.96,70,99,6.15,overcast clouds
595,Aswan,EG,2021-09-17 12:16:10,24.0934,32.907,95.65,15,48,11.56,scattered clouds
596,Labrea,BR,2021-09-17 12:16:11,-7.2586,-64.7981,81.73,59,35,2.48,scattered clouds
597,Jalu,LY,2021-09-17 12:16:11,29.0331,21.5482,90.81,21,0,8.16,clear sky
598,Springbok,ZA,2021-09-17 12:16:11,-29.6643,17.8865,71.78,13,3,22.53,clear sky
599,Stornoway,GB,2021-09-17 12:16:12,58.2093,-6.3865,59.94,94,75,25.32,broken clouds
600,Tezu,IN,2021-09-17 12:16:12,27.9167,96.1667,73.2,98,100,3.56,overcast clouds
601,Kapit,MY,2021-09-17 12:16:12,2.0167,112.9333,75.02,97,29,0.94,scattered clouds
602,Marabba,SD,2021-09-17 12:16:13,12.35,32.1833,93.9,40,45,18.12,scattered clouds
603,Saint-Georges,GD,2021-09-17 12:16:13,12.0564,-61.7485,85.68,74,20,16.11,few clouds
604,Agaro,ET,2021-09-17 12:16:14,7.85,36.65,75.31,66,31,2.77,light rain
605,Jacqueville,CI,2021-09-17 12:16:14,5.2052,-4.4146,78.71,87,66,9.01,light rain
606,Monticello,US,2021-09-17 12:16:14,45.3055,-93.7941,58.95,88,40,5.75,scattered clouds
607,Chulym,RU,2021-09-17 12:16:15,55.0997,80.9572,64.58,49,100,11.36,overcast clouds
608,Ambulu,ID,2021-09-17 12:16:15,-8.345,113.6058,76.8,88,86,5.53,overcast clouds
609,Uribia,CO,2021-09-17 12:16:15,11.7139,-72.266,83.61,68,70,21.23,broken clouds
610,Pochutla,MX,2021-09-17 12:16:16,15.7432,-96.4661,75.02,85,100,3.69,overcast clouds
611,Lovozero,RU,2021-09-17 12:16:16,68.005,35.0117,44.19,68,100,2.1,overcast clouds
612,Oxchuc,MX,2021-09-17 12:16:16,16.85,-92.4167,55.54,98,99,2.64,overcast clouds
613,Guerrero,MX,2021-09-17 12:16:17,17.6667,-100.0,64.47,94,100,2.66,overcast clouds
614,Diffa,NE,2021-09-17 12:16:17,13.3154,12.6113,100.31,24,38,7.99,scattered clouds
615,Sampit,ID,2021-09-17 12:16:18,-2.5333,112.95,75.97,94,65,3.2,broken clouds
616,Tocopilla,CL,2021-09-17 12:16:18,-22.092,-70.1979,62.87,60,20,10.27,few clouds
617,Olafsvik,IS,2021-09-17 12:16:19,64.8945,-23.7142,45.64,67,100,13.2,overcast clouds
618,Tura,IN,2021-09-17 12:16:19,25.5198,90.2201,75.42,91,82,4.81,broken clouds
619,Novaya Igirma,RU,2021-09-17 12:16:19,57.1334,103.9112,43.2,62,100,4.0,overcast clouds
620,Muros,ES,2021-09-17 12:16:20,42.7762,-9.0603,65.23,91,97,5.44,overcast clouds
621,Caravelas,BR,2021-09-17 12:16:20,-17.7125,-39.2481,79.25,53,0,7.76,clear sky
622,Lorengau,PG,2021-09-17 12:16:20,-2.0226,147.2712,81.9,77,27,10.16,scattered clouds
623,Hofn,IS,2021-09-17 12:16:21,64.2539,-15.2082,53.62,94,90,10.36,overcast clouds
624,Odessa,UA,2021-09-17 12:16:21,46.4775,30.7326,73.33,68,0,20.13,clear sky
625,Orchard Homes,US,2021-09-17 12:16:22,46.8633,-114.0484,41.59,51,1,5.01,clear sky
626,Teguldet,RU,2021-09-17 12:16:22,57.3064,88.1667,60.1,69,100,7.87,overcast clouds
627,Yate,GB,2021-09-17 12:16:23,51.5407,-2.4184,69.48,74,99,11.1,overcast clouds
628,Katima Mulilo,NA,2021-09-17 12:16:23,-17.5,24.2667,101.34,8,6,5.53,clear sky
629,Opuwo,NA,2021-09-17 12:16:23,-18.0607,13.84,92.08,10,4,14.76,clear sky
630,Sinnamary,GF,2021-09-17 12:16:24,5.3833,-52.95,82.17,81,38,7.58,scattered clouds
631,Wukari,NG,2021-09-17 12:16:24,7.85,9.7833,81.93,74,100,7.14,overcast clouds
632,Twentynine Palms,US,2021-09-17 12:16:25,34.1356,-116.0542,80.24,16,1,1.01,clear sky
633,Biak,ID,2021-09-17 12:16:25,-0.9131,122.8766,76.44,78,100,5.68,light rain
634,Howard Springs,AU,2021-09-17 12:16:25,-12.497,131.047,78.71,83,81,4.5,broken clouds
635,Banda Aceh,ID,2021-09-17 12:16:26,5.5577,95.3222,81.45,74,89,7.34,overcast clouds
636,Comodoro Rivadavia,AR,2021-09-17 12:16:26,-45.8667,-67.5,51.66,50,0,13.8,clear sky
637,Alyangula,AU,2021-09-17 12:16:26,-13.8483,136.4192,74.34,74,12,8.12,few clouds
638,South Venice,US,2021-09-17 12:16:27,27.0531,-82.4243,79.99,98,1,4.61,mist
639,Cap-Chat,CA,2021-09-17 12:16:27,49.1001,-66.6821,55.4,71,72,9.22,broken clouds
640,Connersville,US,2021-09-17 12:16:27,39.6412,-85.1411,67.28,89,0,4.59,clear sky
641,Kamenka,RU,2021-09-17 12:16:28,51.3223,42.7678,63.19,35,84,6.96,broken clouds
642,Anadyr,RU,2021-09-17 12:16:28,64.75,177.4833,30.7,86,0,2.24,clear sky
643,Komsomolets,KZ,2021-09-17 12:16:29,53.7453,62.0708,47.62,71,100,15.75,overcast clouds
644,Marrakesh,MA,2021-09-17 12:15:38,31.6315,-8.0083,82.47,51,0,5.75,clear sky
645,Igarka,RU,2021-09-17 12:14:04,67.4667,86.5833,44.13,77,100,20.02,light rain
646,Inirida,CO,2021-09-17 12:16:29,3.8653,-67.9239,74.12,96,74,2.01,broken clouds
647,Kasongo,CD,2021-09-17 12:16:30,-4.45,26.6667,88.83,40,91,5.77,light rain
648,Tchollire,CM,2021-09-17 12:16:30,8.4022,14.1698,84.22,66,98,5.61,overcast clouds
649,Weyburn,CA,2021-09-17 12:16:31,49.6668,-103.8511,37.62,70,6,8.05,clear sky
650,Puerto Padre,CU,2021-09-17 12:16:31,21.195,-76.6028,72.61,87,77,6.51,broken clouds
651,Kuybysheve,UA,2021-09-17 12:16:31,47.358,36.6491,74.08,25,27,6.17,scattered clouds
652,Constitucion,CL,2021-09-17 12:16:24,-35.3333,-72.4167,50.68,85,58,8.23,broken clouds
653,Alwaye,IN,2021-09-17 12:16:32,10.1167,76.35,84.15,74,40,9.22,haze
654,Amot,NO,2021-09-17 12:16:32,59.5714,7.9877,49.5,57,82,5.32,broken clouds
655,Usinsk,RU,2021-09-17 12:16:32,65.9939,57.5281,43.56,67,93,20.31,overcast clouds
656,Freeport,US,2021-09-17 12:12:17,40.6576,-73.5832,71.26,92,90,4.0,overcast clouds
657,Warmbad,NA,2021-09-17 12:16:33,-28.45,18.7333,75.16,9,0,18.9,clear sky
658,Progreso,MX,2021-09-17 12:16:33,21.2833,-89.6667,74.1,92,73,9.57,broken clouds
659,Izyaslav,UA,2021-09-17 12:16:34,50.1195,26.8213,75.56,52,96,4.68,overcast clouds
660,Siverek,TR,2021-09-17 12:16:34,37.755,39.3167,83.01,17,0,7.92,clear sky
661,Harthill,GB,2021-09-17 12:16:34,55.8667,-3.75,65.16,86,100,10.76,overcast clouds
662,Shangzhi,CN,2021-09-17 12:16:35,45.2167,127.9667,57.67,81,0,2.59,clear sky
663,Oyama,JP,2021-09-17 12:16:35,36.3,139.8,76.03,77,100,5.99,overcast clouds
664,Mbandaka,CD,2021-09-17 12:16:36,0.0487,18.2603,81.48,61,98,3.33,light rain
665,Sorong,ID,2021-09-17 12:16:36,-0.8833,131.25,79.14,82,77,2.35,heavy intensity rain
666,Mnogovershinnyy,RU,2021-09-17 12:16:36,53.9353,139.9242,42.08,67,14,2.42,few clouds
667,Ciudad Guayana,VE,2021-09-17 12:16:37,8.3533,-62.6528,81.52,83,23,2.53,few clouds
668,Bria,CF,2021-09-17 12:16:37,6.5423,21.9863,70.14,98,100,5.01,light rain
669,Mulatupo,PA,2021-09-17 12:16:37,8.9492,-77.7652,78.85,89,66,2.53,broken clouds
670,Luwuk,ID,2021-09-17 12:16:38,-0.9516,122.7875,77.32,80,100,4.94,light rain
671,Never,FR,2021-09-17 12:16:38,46.9896,3.159,74.64,57,42,3.15,scattered clouds
672,Goderich,CA,2021-09-17 12:16:38,43.7501,-81.7165,62.92,94,0,6.91,clear sky
673,Suarez,CO,2021-09-17 12:16:39,2.954,-76.6964,67.28,78,7,1.63,clear sky
674,Umm Kaddadah,SD,2021-09-17 12:16:39,13.6017,26.6876,96.53,16,46,12.75,scattered clouds
675,Beringovskiy,RU,2021-09-17 12:12:20,63.05,179.3167,37.89,61,9,7.74,clear sky
676,Gazanjyk,TM,2021-09-17 12:16:40,39.2446,55.5154,90.32,38,0,14.72,clear sky
677,Luan,CH,2021-09-17 12:16:40,46.3592,6.9759,70.92,80,53,8.99,broken clouds
678,Saint-Francois,FR,2021-09-17 12:16:40,46.4154,3.9054,76.48,64,20,1.14,few clouds
679,Goure,NE,2021-09-17 12:16:41,13.9835,10.2704,93.02,28,100,10.31,overcast clouds
680,Makakilo City,US,2021-09-17 12:14:01,21.3469,-158.0858,77.32,73,40,5.75,scattered clouds
681,Buala,SB,2021-09-17 12:16:41,-8.145,159.5921,80.11,81,55,7.45,light rain
682,Kerrobert,CA,2021-09-17 12:16:41,51.9168,-109.1348,34.0,59,10,5.55,clear sky
683,Mlonggo,ID,2021-09-17 12:16:42,-6.5333,110.7,85.89,74,92,11.9,overcast clouds
684,Huarmey,PE,2021-09-17 12:16:42,-10.0681,-78.1522,62.26,81,83,7.74,broken clouds
685,Abaza,RU,2021-09-17 12:16:43,52.655,90.0928,60.78,53,67,1.32,broken clouds
686,Dalby,AU,2021-09-17 12:16:43,-27.1833,151.2667,58.98,68,0,14.23,clear sky
687,Ocean City,US,2021-09-17 12:16:44,39.2776,-74.5746,74.21,91,100,8.01,overcast clouds
688,Dawson Creek,CA,2021-09-17 12:16:44,55.7666,-120.2362,42.76,70,1,3.44,clear sky
689,Rawson,AR,2021-09-17 12:16:44,-43.3002,-65.1023,56.79,54,100,5.08,overcast clouds
690,Umm Lajj,SA,2021-09-17 12:16:45,25.0213,37.2685,85.82,62,37,15.05,scattered clouds
691,Mundo Nuevo,MX,2021-09-17 12:16:45,18.7,-95.5,77.45,86,100,5.14,overcast clouds
692,Port Said,EG,2021-09-17 12:16:46,31.2565,32.2841,78.82,61,2,9.55,clear sky
693,Husavik,IS,2021-09-17 12:16:46,66.0449,-17.3389,48.11,90,100,8.3,overcast clouds
694,Truth Or Consequences,US,2021-09-17 12:16:46,33.1284,-107.2528,71.83,28,1,6.91,clear sky
695,Ritchie,ZA,2021-09-17 12:16:46,-29.038,24.6028,70.81,13,2,10.98,clear sky
